yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2017,CIN,NL,reedco01,12,1,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,refsnro01,20,7,20,17,0,0,4,2,0,0,8,0,3,11,1,6,1
2017,TOR,AL,refsnro01,32,14,32,22,0,0,2,18,0,0,2,0,1,3,5,6,5
2017,ARI,NL,reinhja01,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,DET,AL,reiniza01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,rendoan01,147,143,147,145,0,0,0,0,145,0,0,0,0,0,0,2,0
2017,SDN,NL,renfrhu01,122,118,122,120,0,0,0,0,0,0,0,0,120,120,1,3,0
2017,LAA,AL,reverbe01,109,66,109,82,0,0,0,0,0,0,78,6,0,82,3,29,2
2017,NYN,NL,reyesjo01,145,126,145,136,0,0,0,28,36,80,1,1,0,2,0,11,0
2017,COL,NL,reynoma01,148,135,148,138,0,0,138,0,0,0,1,0,0,1,3,8,0
2017,NYN,NL,reynoma03,68,22,68,47,0,0,3,8,23,10,7,0,1,8,0,21,6
2017,NYN,NL,rhameja01,9,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,richacl01,32,32,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,richaga01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,BAL,AL,rickajo01,111,57,111,107,0,0,0,0,0,0,43,21,53,107,0,15,8
2017,MIA,NL,riddljt01,70,61,70,69,0,0,0,0,0,69,0,0,0,0,0,0,1
2017,PHI,NL,riosya01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,riverfe01,73,0,66,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,riverre01,20,11,20,19,0,19,0,0,0,0,0,0,0,0,0,1,0
2017,NYN,NL,riverre01,54,48,54,53,0,52,1,0,0,0,0,0,0,0,0,2,0
2017,NYN,NL,rivertj01,73,51,73,58,0,0,20,12,28,0,3,0,0,3,0,17,0
2017,MIL,NL,riverya01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,CHN,NL,rizzoan01,157,155,157,157,0,0,157,10,1,0,1,0,0,1,0,2,0
2017,WAS,NL,roarkta01,32,30,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,roberda08,31,0,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,roberda08,30,0,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,roberda09,32,21,32,27,0,0,0,0,0,0,10,2,17,27,2,4,4
2017,TBA,AL,roberda10,75,68,75,74,0,0,0,41,17,24,1,0,0,1,2,1,0
2017,TEX,AL,robindr01,48,32,48,45,0,0,0,7,20,6,15,5,0,20,3,3,3
2017,LAA,AL,robinsh01,20,9,20,17,0,0,0,0,0,0,4,5,8,17,1,2,4
2017,NYN,NL,robleha01,46,0,43,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,roblevi01,13,5,13,10,0,0,0,0,0,0,2,3,6,10,0,4,0
2017,ARI,NL,rodnefe01,61,0,57,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,rodonca01,12,12,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,rodried05,25,24,3,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,DET,AL,rodrifr03,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,rodrijo04,27,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,1
2017,TEX,AL,rodriri04,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,BAL,AL,rodriri05,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,rodrise01,15,9,15,13,0,0,0,4,5,0,4,0,1,5,0,5,0
2017,PIT,NL,rodrise01,39,24,39,36,0,0,2,8,9,6,3,3,9,14,0,4,1
2017,ATL,NL,roech01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,roech01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIN,AL,rogerta01,69,0,3,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIA,NL,rojasmi02,90,75,90,88,0,0,2,2,15,77,0,0,0,0,0,3,1
2017,CIN,NL,romansa01,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,romeren01,53,0,50,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2017,DET,AL,rominan01,124,79,124,113,2,1,22,27,23,10,18,24,11,51,7,10,12
2017,NYA,AL,rominau01,80,62,80,77,0,67,12,0,0,0,0,0,0,0,1,9,0
2017,LAN,NL,romose01,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,romose01,25,0,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,DET,AL,rondobr01,21,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,rondohe01,61,0,59,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2017,ARI,NL,rosalad01,34,21,34,27,0,0,6,3,11,10,0,0,0,0,0,8,0
2017,OAK,AL,rosalad01,71,59,71,67,0,0,0,8,4,55,1,0,0,1,1,3,2
2017,SLN,NL,rosaral01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2017,NYN,NL,rosaram01,46,43,46,45,0,0,0,0,0,45,0,0,0,0,0,2,1
2017,MIN,AL,rosared01,151,143,151,150,0,0,0,0,0,0,138,10,16,150,1,0,0
2017,MIN,AL,rosarra01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,rosentr01,50,0,48,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,rosscza01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,COL,NL,rosscza01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,rossjo01,20,13,19,13,13,0,0,0,0,0,0,0,0,0,0,3,4
2017,BOS,AL,rossro01,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,TEX,AL,rossty01,12,10,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,rowlech01,6,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,TEX,AL,ruary01,63,36,63,59,0,0,23,0,0,0,37,0,1,38,3,6,5
2017,MIN,AL,rucindr01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,ruggiju01,19,14,19,17,0,0,0,0,0,0,5,2,12,17,0,3,0
2017,SEA,AL,ruizca01,54,41,53,49,1,47,1,0,0,0,0,0,0,0,1,5,0
2017,SDN,NL,ruizjo01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,ruizri01,53,41,53,42,0,0,2,0,41,0,0,0,0,0,0,11,0
2017,PIT,NL,runzlda01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,ruppca01,88,83,88,88,0,88,0,0,0,0,0,0,0,0,0,1,0
2017,COL,NL,rusinch01,60,0,54,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,russead02,110,91,110,101,0,0,0,0,0,101,0,0,0,0,0,13,0
2017,BOS,AL,rutlejo01,37,26,37,37,0,0,5,16,20,0,0,0,0,0,0,3,0
2017,DET,AL,ryanky01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,ryuhy01,25,24,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,SEA,AL,rzepcma01,64,0,6,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,sabatcc01,27,27,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,saladty01,79,67,79,61,0,0,3,26,22,13,0,0,0,0,15,4,3
2017,LAA,AL,salasfe01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYN,NL,salasfe01,48,0,46,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,salazda01,23,19,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,salech01,32,32,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,saltaja01,10,6,10,7,0,7,0,0,0,0,0,0,0,0,2,1,2
2017,SFN,NL,samarje01,35,32,33,32,32,0,0,0,0,0,0,0,0,0,0,2,1
2017,TOR,AL,sanchaa01,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,sanchad01,34,15,34,25,0,0,0,10,7,8,0,0,0,0,0,11,2
2017,DET,AL,sanchan01,28,17,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,sanchan03,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,sanchca01,141,124,141,130,0,0,0,78,52,4,0,0,1,1,8,10,4
2017,NYA,AL,sanchga02,122,117,122,104,0,104,2,0,0,0,0,0,0,0,18,3,0
2017,SDN,NL,sanchhe01,75,23,75,30,0,25,6,0,0,0,0,0,0,0,2,49,0
2017,ATL,NL,sanchto01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,BOS,AL,sandopa01,32,27,32,29,0,0,0,1,29,0,0,0,0,0,2,3,0
2017,SFN,NL,sandopa01,47,43,47,45,0,0,9,0,38,0,0,0,0,0,0,4,0
2017,MIN,AL,sanomi01,114,110,114,88,0,0,9,0,82,0,0,0,0,0,25,4,0
2017,BAL,AL,santaan02,13,6,13,12,0,0,0,0,0,0,4,0,8,12,0,4,0
2017,CLE,AL,santaca01,154,153,154,146,0,0,140,0,0,0,0,0,7,7,7,1,0
2017,ATL,NL,santada01,69,26,69,47,0,0,0,7,4,0,30,3,6,38,1,31,1
2017,MIN,AL,santada01,13,6,13,12,0,0,0,1,1,0,8,0,3,10,1,3,2
2017,MIL,NL,santado01,151,139,151,144,0,0,0,0,0,0,0,0,144,144,0,8,0
2017,PIT,NL,santaed01,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIN,AL,santaer01,33,33,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIN,AL,santihe01,15,14,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,santolu01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,sardilu01,29,6,29,17,1,0,0,7,4,5,0,0,0,0,0,17,0
2017,PHI,NL,saundmi01,61,50,61,52,0,0,0,0,0,0,0,0,52,52,1,9,0
2017,TOR,AL,saundmi01,12,3,12,6,0,0,0,0,0,0,4,0,2,6,1,8,0
2017,DET,AL,saupowa01,45,0,4,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,scahiro01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,schebsc01,141,128,141,133,0,0,0,0,0,0,0,15,120,133,0,9,1
2017,TEX,AL,schepta01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,scherma01,31,31,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,schimry01,53,47,53,50,0,0,0,0,50,0,0,0,0,0,1,3,0
2017,BAL,AL,schoojo01,160,160,160,160,0,0,0,159,0,5,0,0,0,0,0,0,0
2017,PIT,NL,schugaj01,32,0,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,schwaky01,129,109,129,110,0,4,1,0,0,0,110,0,0,110,8,15,0
2017,BOS,AL,scottro02,57,0,6,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2017,BAL,AL,scottta01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,SEA,AL,scribev01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,scribtr01,10,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,seageco01,145,135,145,138,0,0,0,0,0,138,0,0,0,0,1,9,0
2017,SEA,AL,seageky01,154,153,154,154,0,0,0,0,154,0,0,0,0,0,0,1,0
2017,LAN,NL,segedro01,13,4,13,11,0,0,6,0,5,0,1,0,0,1,0,3,0
2017,SEA,AL,segurje01,125,124,125,124,0,0,0,0,0,124,0,0,0,0,0,1,0
2017,BOS,AL,selskst01,8,1,8,3,0,0,0,0,2,0,0,1,0,1,2,3,2
2017,OAK,AL,semiema01,85,85,85,85,0,0,0,0,0,85,0,0,0,0,0,0,0
2017,COL,NL,senzaan01,36,20,33,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,severlu01,31,31,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,severpe01,17,6,17,10,0,10,0,0,0,0,0,0,0,0,1,6,2
2017,NYN,NL,sewalpa01,57,0,56,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,shackke01,26,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,shawbr01,79,0,6,79,79,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,shawtr01,144,142,144,143,0,0,1,0,143,0,0,0,0,0,1,1,0
2017,ARI,NL,sherfji01,11,0,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,sherrry01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,shielja02,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,ARI,NL,shiplbr01,10,3,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,shoemma01,14,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,shrevch01,44,0,3,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,siegrke01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,siegrke01,39,0,36,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,sierrma01,22,14,22,17,0,0,0,0,0,0,3,7,8,17,0,4,3
2017,LAA,AL,simmoan01,158,158,158,158,0,0,0,0,0,158,0,0,0,0,0,0,0
2017,SEA,AL,simmosh01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,simslu01,14,10,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2017,HOU,AL,sippto01,46,0,5,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2017,BAL,AL,siscoch01,10,4,10,10,0,10,0,0,0,0,0,0,0,0,0,3,0
2017,LAA,AL,skaggty01,16,16,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,skogler01,7,5,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,slanida01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,slateau01,34,32,34,33,0,0,0,0,1,0,30,1,3,33,0,2,0
2017,MIN,AL,slegeaa01,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,smithca02,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,smithca03,9,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,smithch07,14,9,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,smithch09,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYN,NL,smithdo02,49,44,49,46,0,0,46,0,0,0,0,0,0,0,0,4,0
2017,TOR,AL,smithdw02,12,6,12,10,0,0,0,0,0,0,9,1,1,10,0,2,1
2017,CLE,AL,smithjo05,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,smithjo05,38,0,4,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,smithjo07,26,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,smithke04,87,73,87,79,0,79,0,0,0,0,0,0,0,0,4,12,0
2017,TBA,AL,smithma05,81,68,81,78,0,0,0,0,0,0,24,51,9,78,1,9,3
2017,BAL,AL,smithse01,111,89,111,91,0,0,0,0,0,0,12,0,80,91,7,18,0
2017,SEA,AL,smithty01,10,4,10,9,0,0,0,3,0,6,0,0,0,0,1,2,1
2017,TOR,AL,smoakju01,158,147,158,151,0,0,151,0,0,0,0,0,0,0,2,8,0
2017,NYN,NL,smokejo01,54,0,49,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,smolija01,16,7,16,11,0,0,0,0,0,0,1,9,1,11,2,4,3
2017,TBA,AL,snellbl01,24,24,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,socolmi01,15,0,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,sogarer01,94,60,94,82,0,0,0,60,7,26,1,0,0,1,0,24,0
2017,SDN,NL,solarya01,128,123,128,122,0,0,8,79,22,28,0,0,0,0,2,4,0
2017,KCA,AL,solerjo01,35,25,35,22,0,0,0,0,0,0,7,0,15,22,11,5,0
2017,WAS,NL,solissa01,30,0,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,soriajo01,59,0,3,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHA,AL,sotoge01,13,12,13,13,0,13,0,0,0,0,0,0,0,0,0,1,0
2017,TBA,AL,souzast01,148,144,148,139,0,0,0,0,0,0,0,3,138,139,6,3,0
2017,SFN,NL,spande01,129,116,129,123,0,0,0,0,0,0,0,123,0,123,0,12,0
2017,SDN,NL,spangco01,129,115,129,124,0,0,0,7,96,0,32,0,0,32,0,9,0
2017,TOR,AL,sparkgl01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,HOU,AL,springe01,140,137,140,131,0,0,0,0,0,0,0,84,78,131,7,2,0
2017,PIT,NL,stallja01,5,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,stammcr01,60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,stanery01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIA,NL,stantmi03,159,154,159,149,0,0,0,0,0,0,0,0,149,149,4,5,0
2017,PHI,NL,stassbr01,51,14,51,24,0,0,21,0,0,0,3,0,0,3,0,28,0
2017,HOU,AL,stassma01,14,6,14,12,0,11,1,0,0,0,0,0,0,0,2,3,0
2017,MIA,NL,steckdr01,37,0,35,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,stephja01,7,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,stephro01,26,11,25,25,25,0,0,0,0,0,0,0,0,0,0,0,1
2017,WAS,NL,stevean01,37,12,37,28,0,0,0,0,0,0,9,5,14,28,0,12,3
2017,LAN,NL,stewabr01,17,4,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,stewach01,51,40,51,48,0,48,0,0,0,0,0,0,0,0,0,3,0
2017,CIN,NL,storedr01,58,0,55,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2017,COL,NL,storytr01,145,133,145,142,0,0,0,0,0,142,0,0,0,0,0,6,1
2017,KCA,AL,strahma01,24,3,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIA,NL,straida01,33,33,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,strasst01,28,28,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,stratch01,13,10,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,streehu01,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,strichu01,68,0,66,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,stripro01,51,2,48,49,49,0,0,0,0,0,0,0,0,0,0,0,2
2017,TOR,AL,stromma01,34,33,3,33,33,0,0,0,0,0,0,0,0,0,0,1,0
2017,CHN,NL,stroppe01,69,0,65,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,stubbdr01,10,6,10,10,0,0,0,0,0,0,0,10,0,10,0,0,1
2017,DET,AL,stumpda01,55,0,6,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,suareal01,18,0,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,suareeu01,156,149,156,153,0,0,0,0,153,1,0,0,0,0,0,4,0
2017,TBA,AL,sucreje01,63,51,62,62,1,61,0,0,0,0,0,0,0,0,0,2,0
2017,MIL,NL,susacan01,8,2,8,2,0,2,0,0,0,0,0,0,0,0,0,6,0
2017,MIL,NL,suterbr01,23,14,21,22,22,0,0,0,0,0,0,0,0,0,0,0,1
2017,MIA,NL,suzukic01,136,22,136,33,0,0,0,0,0,0,9,10,16,33,1,109,1
2017,ATL,NL,suzukku01,81,71,81,77,0,77,0,0,0,0,0,0,0,0,0,7,0
2017,ATL,NL,swansda01,144,135,144,142,0,0,0,0,0,142,0,0,0,0,0,2,3
2017,CHA,AL,swarzan01,41,0,3,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,swarzan01,29,0,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,swihabl01,6,0,6,4,0,4,0,0,0,0,0,0,0,0,2,1,4
2017,NYN,NL,syndeno01,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,szczuma01,15,2,15,7,0,0,0,0,0,0,5,1,3,7,0,11,0
2017,SDN,NL,szczuma01,104,37,104,74,0,0,0,0,0,0,44,20,15,74,0,41,2
2017,NYN,NL,taijetr01,26,13,26,15,0,0,0,0,0,0,0,0,15,15,0,11,0
2017,PIT,NL,taillja01,25,25,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,tanakma01,30,30,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,COL,NL,tapiara01,70,32,70,46,0,0,0,0,0,0,18,6,22,46,1,28,4
2017,COL,NL,tauchmi01,31,2,31,9,0,0,0,0,0,0,3,3,3,9,0,19,6
2017,BOS,AL,taylobe03,14,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,tayloch03,140,125,140,131,0,0,0,22,8,14,48,49,0,96,0,13,0
2017,WAS,NL,taylomi02,118,106,118,113,0,0,0,0,0,0,0,111,2,113,0,6,1
2017,MIA,NL,tazawju01,55,0,53,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,teherju01,37,32,35,32,32,0,0,0,0,0,0,0,0,0,0,4,1
2017,BAL,AL,tejadru01,41,32,41,41,0,0,0,4,6,36,0,0,0,0,0,1,0
2017,MIA,NL,telisto01,48,19,48,32,0,6,28,0,0,0,0,0,0,0,0,21,0
2017,TOR,AL,teperry01,73,0,6,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIN,AL,tepesni01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,tepesni01,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,thameer01,138,123,138,127,0,0,108,0,0,0,25,0,5,29,2,13,0
2017,PHI,NL,therrje01,15,0,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,thompja03,12,8,11,11,11,0,0,0,0,0,0,0,0,0,0,1,0
2017,LAN,NL,thomptr01,27,12,27,19,0,0,0,0,0,0,7,9,8,19,0,7,2
2017,BAL,AL,tillmch01,24,19,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,tolesan01,31,19,31,28,0,0,0,0,0,0,21,10,0,28,0,10,0
2017,HOU,AL,tollias01,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,ARI,NL,tomasya01,47,42,47,42,0,0,0,0,0,0,42,0,0,42,0,5,0
2017,CLE,AL,tomlijo01,26,26,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2017,SFN,NL,tomlike01,104,38,104,61,0,0,0,20,24,11,9,0,0,9,0,51,4
2017,MIN,AL,tonkimi01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,torreca01,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,torrejo02,62,0,57,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,torrelu01,56,31,56,51,0,51,0,0,0,0,0,0,0,0,0,7,0
2017,KCA,AL,torrera01,33,17,33,33,0,0,0,20,12,3,0,0,0,0,0,0,2
2017,NYA,AL,torrero01,108,85,108,105,0,0,0,54,26,36,0,0,1,1,1,7,5
2017,TOR,AL,travide01,50,46,50,50,0,0,0,50,0,0,0,0,0,0,0,1,1
2017,BOS,AL,travisa01,33,19,33,21,0,0,21,0,0,0,0,0,0,0,6,10,1
2017,OAK,AL,treinbl01,35,0,4,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,treinbl01,37,0,35,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,triggan01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,troutmi01,114,114,114,108,0,0,0,0,0,0,0,108,0,108,6,0,0
2017,BAL,AL,trumbma01,146,143,146,35,0,0,2,0,2,0,0,0,31,31,111,3,0
2017,CHN,NL,tsengje01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,tuivasa01,37,0,34,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,tulowtr01,66,64,66,64,0,0,0,0,0,64,0,0,0,0,0,2,0
2017,MIN,AL,turleni01,10,3,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,turneja01,18,2,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAN,NL,turneju01,130,124,130,121,0,0,0,0,121,0,0,0,0,0,5,6,0
2017,CIN,NL,turnest01,37,18,37,28,0,28,0,0,0,0,0,0,0,0,0,11,0
2017,WAS,NL,turnetr01,98,96,98,95,0,0,0,0,0,95,0,0,0,0,0,1,1
2017,CHN,NL,ueharko01,49,0,45,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2017,DET,AL,uptonju01,125,124,125,124,0,0,0,0,0,0,124,0,0,124,0,1,0
2017,LAA,AL,uptonju01,27,27,27,27,0,0,0,0,0,0,27,0,0,27,0,0,0
2017,MIA,NL,urenajo01,36,28,32,34,34,0,0,0,0,0,0,0,0,0,0,0,2
2017,TOR,AL,urenari01,21,17,21,21,0,0,0,1,0,20,0,0,0,0,0,0,1
2017,LAN,NL,uriasju01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,urshegi01,67,40,67,67,0,0,2,5,60,5,0,0,0,0,0,0,5
2017,LAN,NL,utleych01,127,81,127,94,0,0,17,80,0,0,0,0,0,0,3,44,0
2017,COL,NL,valaipa01,110,29,110,51,0,0,5,8,19,22,5,0,0,5,2,66,0
2017,LAA,AL,valbulu01,117,95,117,105,0,0,48,0,59,0,0,0,0,0,3,19,0
